Maschine 1;Maschine 2
12.58448318;12.27416922
12.50755515;12.42291623
12.51440745;12.23606032
12.35167175;12.54443723
12.62506688;12.51954553
12.519909;12.51334348
12.31960856;12.2642403
12.41207034;12.3845127
12.40855375;12.41948284
12.60506224;12.3462937
12.37400179;12.43252292
12.42977663;12.39444976
12.52638606;12.50167484
12.62912629;12.68339085
12.56401142;12.44485375
12.40967495;12.35777056
12.48942941;12.5446903
12.56887413;12.43522085
12.57288889;12.54894282
12.46959567;12.52242692
12.33962617;12.64049476
12.58258031;12.45152597
12.55873927;12.31889617
12.52109162;12.60509233
12.71865229;12.38854953
12.45138782;12.43286013
12.27630253;12.62715494
12.53712299;12.52391077
12.45694028;12.5291725
12.44349081;12.67930242
12.41877767;12.37256011
12.38821037;12.56617184
12.45951171;12.35253891
12.42900849;12.73383497
12.66110271;12.38978564
12.4773817;12.4766403
12.38797743;12.46355592
12.28090962;12.33913354
12.57368777;12.52343206
12.44568738;12.49530975
12.55194359;12.76559543
12.43172679;12.31734945
12.29929097;12.62541702
12.52643242;12.27710389
12.53031369;12.52208858
12.45177914;12.4370516
12.71201233;12.35342783
12.44254448;12.33151241
12.43915433;12.2167914
12.59547207;12.63443447
12.49266471;12.72555737
12.52970991;12.40040178
12.57188474;12.50195528
12.55000644;12.4155463
12.47376064;12.48176945
12.53593986;12.73880062
12.47143535;12.37473422
12.39895461;12.33958111
12.35577905;12.13978722
12.49298251;12.4524727
12.34362442;12.59723079
12.53430396;12.40816625
12.54733289;12.43413647
12.50174076;12.72482949
12.55307211;12.59854152
12.50116719;12.47398213
12.4869368;12.36994569
12.56743482;12.43518498
12.4437387;12.4288183
12.44198983;12.63742387
12.62413968;12.39358434
12.56358581;12.45287106
12.68305407;12.73700802
12.46393701;12.36282399
12.44373716;12.65249331
12.44106219;12.69511451
12.49312395;12.30780028
12.55515709;12.40697126
12.65782799;12.64189137
12.51283766;12.5551589
12.4472711;12.48446662
12.64404353;12.53913204
12.24384508;12.50127343
12.46206089;12.56013265
12.62213563;12.55725237
12.7113314;12.57658974
12.58482731;12.46725473
12.48233301;12.26835889
12.53664696;12.30999956
12.66357083;12.3883392
12.51931944;12.54728602
12.5310459;12.51754487
12.45572657;12.64652525
12.42962586;12.53657724
12.53352405;12.53197933
12.53712938;12.16682504
12.70704465;12.43923145
12.31005458;12.36043585
12.58893425;12.52519674
12.52088244;12.38640957
12.43594182;12.15005055
12.59385417;12.49570344
12.45181996;12.34821409
12.46053867;12.43338599
12.52841696;12.57973366
12.58276739;12.5085814
12.35700006;12.65638074
12.51019616;12.37206182
12.60097533;12.31654751
12.49357975;12.49672192
12.49110308;12.3417823
12.53847533;12.25425059
12.66893718;12.3338739
12.47512976;12.24019616
12.36269596;12.15824556
12.56963867;12.5922519
12.35556434;12.77604845
12.48629861;12.33030532
12.57751742;12.32765033
12.44178317;12.681428
12.44015019;12.55423164
12.68633562;12.58187211
12.61720875;12.33804143
12.46054693;12.37471043
12.66748494;12.58883725
12.73922251;12.4649122
12.49401047;12.28098711
12.5111531;12.4177492
12.44526797;12.27791575
12.63871907;12.60515039
12.4146689;12.35486728
12.59952864;12.4880026
12.55317403;12.32260313
12.55745484;12.74731871
12.4871152;12.24707728
12.32983232;12.68171119
12.62768594;12.38447868
12.60066255;12.33047255
12.42405738;12.39997526
12.5602448;12.51223762
12.5284183;12.4662089
12.45428269;12.44159982
12.55667188;12.39704422
12.45523774;12.6280332
12.58231058;12.71889687
12.51614861;12.29472953
12.45784397;12.40718997
12.40005222;12.51028542
12.4172183;12.65524549
12.46800358;12.39938005
12.58897191;12.19148471
12.64635648;12.59110316
12.56394168;12.64573807
12.5069882;12.54150211
12.46864438;12.40252999
12.57645926;12.5868839
12.50648143;12.5354825
12.57572339;12.55688368
12.466411;12.65709883
12.46026024;12.47321294
12.58990668;12.4303984
12.45616872;12.3978348
12.51072904;12.54375245
12.57848551;12.04737643
12.59589276;12.75858874
12.54781111;12.45144189
12.28758544;12.59998581
12.6468802;12.34499523
12.3563504;12.44551915
12.31472968;12.48260733
12.4941864;12.36401063
12.44976824;12.28927158
12.45651253;12.46660107
12.3453634;12.40491181
12.55375558;12.46327271
12.54822743;12.7604412
12.42571748;12.4669116
12.60851612;12.13597845
12.47333988;12.28543179
12.58662318;12.29747049
12.44067796;12.52428545
12.39881778;12.41987016
12.55121386;12.58632809
12.56173397;12.40090529
12.38497607;12.54379625
12.55903533;12.35764085
12.58036337;12.58025894
12.56118502;12.64126498
12.48753866;12.49040353
12.60147007;12.51834389
12.64807012;12.38040881
12.42003122;12.41900387
12.41069048;12.66939263
12.33785176;12.40685679
12.53082709;12.49185905
12.37689187;12.54424035
12.53370567;12.37511271
12.37819011;12.16752483
12.40266464;12.34340103
12.50778136;12.2492219
12.78553869;12.58427698
12.5215773;12.22054525
12.70633016;12.3840482
12.61806926;12.44108171
12.69351595;12.38114493
12.46937882;12.4756925
12.58029933;12.26707896
12.57069906;12.2453041
12.56106926;12.46973659
12.39108666;12.59883615
12.53266867;12.37383074
12.41869025;12.48224401
12.35265095;12.34512475
12.6060595;12.28276168
12.41140535;12.38544325
12.33128597;12.60725261
12.67162014;12.34216305
12.41654278;12.57129269
12.46257719;12.68232773
12.52325204;12.22037619
12.53816334;12.55315666
12.70828476;12.44737905
12.4452291;12.58400687
12.43651309;12.45406111
12.57916124;12.58656308
12.55527396;12.70405145
12.6876227;12.45126294
12.48831794;12.39261929
12.45738226;12.4809701
12.46246575;12.37678438
12.38603943;12.18599455
12.53090211;12.32129396
12.51405059;12.34174984
12.56146467;12.57474136
12.39760466;12.57610127
12.66454431;12.22730345
12.51791293;12.34977316
12.58252307;12.13865809
12.53398971;12.23566672
12.26879215;12.44788512
12.56727113;12.60405214
12.42621289;12.38825035
12.51755014;12.05015152
12.66240787;12.65286149
12.47464702;12.2235476
12.48125674;12.24714441
12.37288648;12.27720671
12.58845992;12.52099004
12.4386677;12.40214745
12.57858555;12.58070933
12.37382678;12.59419228
12.29843498;12.3425941
12.54629659;12.19922541
12.5131281;12.56734659
12.43621371;12.43271481
12.49355248;12.26531454
12.53047583;12.74540909
12.6397577;12.04267416
12.60501127;12.5385277
12.41415233;12.66897567
12.48803384;12.68449601
12.47097959;12.17776747
12.26705413;12.43308899
12.66945003;12.4101111
12.568972;12.46269052
12.41520453;12.31789348
12.42387385;12.62761348
12.41043627;12.28251424
12.58079459;12.62311629
12.31130121;12.25735162
12.49096594;12.30493275
12.60625846;12.68990441
12.46631826;12.37862193
12.58504205;12.65030729
12.42026198;12.438051
12.52137113;12.28364453
12.4572559;12.70745571
12.5381233;12.59741031
12.6757684;12.74874137
12.42253867;12.55524073
12.53169592;12.51227425
12.42838285;12.49631162
12.70269499;12.55456676
12.48748815;12.35674128
12.49468684;12.38592804
12.60888796;12.11805699
12.56744899;12.23503557
12.306951;12.38639542
12.76747519;12.51414795
12.71720861;12.30882877
12.32212184;12.59400087
12.45862067;12.43306265
12.52882566;12.25320795
12.47588316;12.43275625
12.537124;12.41690614
12.62407181;12.42628982
12.4510852;12.49615774
12.49290828;12.51645668
12.37223052;12.32897451
12.50748367;12.33275324
12.46645035;12.63349586
12.56708579;12.29671289
12.51693246;12.51742335
12.45380817;12.24729282
12.59412099;12.51431664
12.56510446;12.68434928
12.5252748;12.47849049
12.44804568;12.68335319
12.50040967;12.58299121
12.45637923;12.31574425
12.49225806;12.31253102
12.36072359;12.42529646
12.324848;12.55663752
12.68104002;12.48152018
12.58958967;12.28574611
12.51013367;12.35834941
12.53189181;12.57230624
12.60672696;12.4403386
12.54086456;12.62375286
12.3890677;12.5047425
12.32889492;12.45682235
12.43561726;12.45828846
12.35083341;12.27841822
12.68578466;12.42264461
12.71169033;12.49967642
12.77389068;12.35376984
12.39561827;12.33448189
12.2821414;12.62384848
12.44856913;12.73512156
12.36072184;12.63488255
12.39357649;12.39982275
12.36256962;12.70922492
12.39065048;12.25502506
12.50020963;12.47031705
12.44507363;12.38218813
12.40692618;12.48222552
12.55868462;12.52841858
12.41982894;12.46730727
12.55839383;12.56113858
12.59485685;12.67840334
12.4220457;12.50493317
12.40509592;12.3125459
12.5487232;12.16426183
12.65728855;12.42032778
12.42858592;12.49132571
12.47530134;12.27812301
12.42099705;12.72362029
12.43764077;12.4670681
12.6539014;12.35303549
12.59304141;12.32715372
12.25220435;12.25495043
12.49409486;12.59344684
12.62397413;12.43143804
12.46119098;12.59930832
12.52326066;12.62474549
12.66103765;12.47368564
12.429631;12.37352806
12.48784366;12.42057598
12.43398013;12.4479898
12.60074146;12.64417642
12.42776703;12.16522046
12.44036541;12.62137297
12.42470383;12.31145567
12.51876426;12.51446674
12.66094668;12.47390652
12.6639846;12.56211517
12.46825646;12.40770072
12.43788347;12.21173531
12.34703182;12.39548088
12.51440125;12.64369916
12.49792482;12.47238224
12.58662151;12.43675042
12.44633926;12.15419233
12.59265753;12.37271157
12.44271635;12.3815926
12.56610359;12.46142487
12.54245877;12.31905889
12.45562793;12.56052434
12.54849866;12.56088544
12.50546146;12.24887211
12.48939555;12.55428995
12.60069293;12.26940745
12.31601879;12.31250516
12.60807493;12.27478041
12.482995;12.02689126
12.45347766;12.36612645
12.43297118;12.61513264
12.50923389;12.84547307
12.46847724;12.52158616
12.60350641;12.18056046
12.80062151;12.26564627
12.50479511;12.52496765
12.43469133;12.1155278
12.47247025;12.8608714
12.5859878;12.75796945
12.57278829;12.50480482
12.58054146;12.62285147
12.40118124;12.50314572
12.5312979;12.33863822
12.57883995;12.32586451
12.52277265;12.31575065
12.71243857;12.24560198
12.48389845;12.34400048
12.56261937;12.58543631
12.42600715;12.31719485
12.58609671;12.4846813
12.2971711;12.17975287
12.38772412;12.51932061
12.51541257;12.73970821
12.45945772;12.59280826
12.6734901;12.4473785
12.43872404;12.48241222
12.39771656;12.17472153
12.51204576;12.2563433
12.59030094;12.27021334
12.37420923;12.48678492
12.50488851;12.56479587
12.64298806;12.50767833
12.45417185;12.41579642
12.49177762;12.2574327
12.65489126;12.66787582
12.62206046;12.31165192
12.64002163;12.75656837
12.36885929;12.22545062
12.620767;12.46196002
12.54464396;12.53206168
12.54453672;12.51326083
12.40096255;12.40757858
12.31916486;12.49530837
12.61917013;12.29491237
12.43164772;12.5914232
12.56180201;12.41958435
12.64721675;12.35128735
12.44218501;12.54878998
12.6348703;12.42817926
12.34060631;12.44166892
12.44372663;12.49760646
12.65155665;12.57549852
12.41572252;12.71237563
12.61162044;12.47874591
12.46316403;12.44084342
12.61673432;12.5223752
12.62634556;12.74681865
12.46442175;12.51796051
12.38375223;12.49040714
12.57450628;12.33812396
12.5324602;12.41780095
12.52942809;12.28632502
12.46528436;12.58991734
12.55187639;12.62506843
12.59198859;12.69405109
12.54255004;12.25885987
12.52529288;12.27550496
12.45917334;12.59428675
12.45788956;12.28188163
12.50300867;12.6885361
12.30491445;12.71798858
12.69569748;12.33008663
12.61010774;12.45315178
12.51619226;12.22626415
12.47736339;12.40035969
12.63984961;12.28609354
12.50608959;12.55585929
12.6266957;12.49245122
12.5949129;12.37489193
12.49402466;12.41528288
12.30376979;12.26946665
12.51810772;12.48337388
12.43581497;12.5219799
12.63514088;12.63965382
12.40069706;12.51296525
12.53988861;12.56563643
12.38032952;12.48474542
12.46537718;12.60253628
12.55488437;12.46496124
12.54793047;12.15949688
12.51353429;12.3668715
12.60292938;12.44040399
12.53747929;12.30076909
12.47197436;12.51510562
12.63152749;12.31943947
12.33069222;12.50169016
12.495099;12.47814016
12.52287629;12.47237441
12.61851148;12.41058735
12.55644238;12.66959551
12.51205886;12.51931245
12.55230082;12.33804848
12.42712633;12.38567893
12.51757483;12.38398888
12.53512304;12.47759362
12.59329346;12.30363533
12.587205;12.30794485
12.50867175;12.55654016
12.4148148;12.33423994
12.49819979;12.63100291
12.45190948;12.39908692
12.52476285;12.48887969
12.54670464;12.4756807
12.51254211;12.48829026
12.62396129;12.34097396
12.51666368;12.33209072
12.52037942;12.56061401
12.60664594;12.39251765
12.30226949;12.49233256
12.40488293;12.51818348
12.4048851;12.43216959
12.49821318;12.40201275
12.50501794;12.30563445
12.65390079;12.3221486
12.63229951;12.39374118
12.67602529;12.49002052
12.60318866;12.53347145
12.64767808;12.2642862
12.66804675;12.29727403
12.30786494;12.53917835
12.51849414;12.47170301
12.48874051;12.25124916
12.55447297;12.5527685
12.49653211;12.34853562
12.38879963;12.53267646
12.37056597;12.21204986
12.56913751;12.27561112
12.52087369;12.59680377
12.39540059;12.36756842
12.62392593;12.32066022
12.64362643;12.36123756
12.61095662;12.43505058
12.53401672;12.49538032
12.3576416;12.22209885
12.51989383;12.31634594
12.56164421;12.42039608
12.43826118;12.61849027
12.32406682;12.69090722
12.50093356;12.31803655
12.55501576;12.47398161
12.40518045;12.46015552
12.4411722;12.54388681
12.56753826;12.42059747
12.51979589;12.4071606
12.62847834;12.25952087
12.50213428;12.23158014
12.40291031;12.49560609
12.44148117;12.16000908
12.57110509;12.53166925
12.61399545;12.313065
12.71379463;12.25286185
12.35499051;12.6361261
12.56418314;12.40256237
12.53695083;12.43529037
12.3654931;12.16295189
12.49954921;12.34466297
12.44406841;12.3907917
12.50829126;12.28638733
12.56009611;12.46755602
12.53997452;12.5609531
12.27668791;12.74403828
12.65373824;12.69852143
12.59158118;12.45657302
12.3976325;12.43081614
12.59653976;12.52383894
12.68551097;12.76981216
12.51482901;12.38085363
12.58123126;12.52591581
12.54680593;12.32263063
12.43586521;12.86938957
12.5709392;12.30437176
12.38327896;12.6231467
12.34067054;12.24932082
12.40712088;12.41049763
12.31309274;12.40485817
12.4602836;12.53223313
12.46129645;12.2191562
12.54639231;12.70194612
12.48072825;12.38068787
12.42646988;12.52235909
12.26502796;12.42012652
12.37674881;12.48774306
12.44864572;12.51325618
12.29021482;12.65920086
12.50910802;12.35771978
12.48861969;12.29195253
12.45765757;12.44520385
12.45135397;12.1791981
12.59979799;12.66084678
12.55801073;12.13171045
12.53664751;12.75773454
12.60098018;12.34555909
12.52001954;12.42945593
12.50384415;12.33001357
12.64470881;12.62814347
12.62946593;12.42261717
12.42448812;12.17298093
12.61467273;12.07853364
12.34242245;12.3632121
12.37822098;12.45224308
12.35113381;12.51324288
12.4223602;12.30675897
12.55412291;12.35077708
12.4690555;12.39312239
12.66320434;12.46390852
12.46835127;12.48598039
12.46313233;12.41268587
12.39624517;12.31821923
12.30048609;12.30952763
12.60176604;12.48337173
12.37485039;12.43622651
12.57249548;12.31664978
12.41802847;12.36732923
12.48580866;12.39276
12.66147524;12.21110311
12.55350292;12.29087673
12.3995021;12.56766552
12.54857234;12.68009298
12.6666602;12.2702941
12.53146146;12.38235157
12.41029357;12.30562058
12.41310908;12.49653897
12.48548038;12.49121745
12.43348094;12.24937495
12.67845846;12.63650423
12.62221106;12.32075397
12.55231056;12.84496248
12.39998359;12.32135751
12.56059618;12.2581523
12.46582527;12.30809056
12.54329268;12.41556717
12.62365727;12.29916164
12.66339284;12.6634318
12.41109326;12.63596116
12.36170637;12.64868805
12.5369992;12.36722074
12.44826247;12.33912228
12.62460901;12.54004186
12.64099397;12.67215157
12.64445933;12.68758274
12.42063323;12.49675827
12.37863865;12.56920616
12.25589096;12.18857295
12.55193115;12.4043345
12.47833191;12.42388293
12.54278632;12.4243976
12.46805222;12.41611223
12.56278598;12.33826349
12.49136107;12.37788944
12.43977311;12.55150179
12.47659555;12.49008918
12.53517242;12.17563205
12.5691878;12.47950918
12.24390432;12.41422746
12.60163166;12.45863277
12.5148382;12.5562484
12.34804462;12.41024558
12.35513884;12.53784253
12.53098533;12.36756167
12.5028979;12.69378219
12.33911277;12.36695957
12.51495022;12.42576131
12.46311446;12.32104333
12.81041618;12.33981249
12.49927098;12.46894341
12.53202921;12.14399942
12.50234333;12.40950462
12.51368763;12.30261416
12.2873336;12.70518623
12.47329959;12.42395641
12.26276591;12.46148598
12.67576215;12.25401137
12.44021302;12.52035481
12.58566606;12.45799824
12.54435662;12.53820622
12.5612564;12.44207261
12.46205021;12.27602442
12.5843845;12.69681578
12.43748791;12.41764203
12.6036481;12.38851378
12.63374346;12.61365245
12.55717225;12.58451851
12.42855609;12.2899981
12.46979793;12.93276236
12.40633006;12.34880192
12.6535183;12.27970119
12.40102568;12.37255598
12.48281961;12.44754368
12.45713669;12.61048904
12.5824441;12.42303944
12.45513921;12.46522315
12.65352031;12.47588016
12.52723432;12.79260527
12.54174844;12.4891645
12.31979124;12.60215717
12.5461047;12.66660215
12.50113132;12.45038243
12.6535575;12.349863
12.40134872;12.08693507
12.38871281;12.38158164
12.58534674;12.50201272
12.47066812;12.51387831
12.57386662;12.43411699
12.34252058;12.32921456
12.37211775;12.46945545
12.71409926;12.50375172
12.57998906;12.46403198
12.49752655;12.52472908
12.56178016;12.61270844
12.4540173;12.50072471
12.44938248;12.34960624
12.52657839;12.59014858
12.42770455;12.43869738
12.4938624;12.51097373
12.31396646;12.52768932
12.4104455;12.30081402
12.5069488;12.6059684
12.50089791;12.44178452
12.50480261;12.49668992
12.61892106;12.62979266
12.49846863;12.54637861
12.62029268;12.51877725
12.54223329;12.28886713
12.47293995;12.35739278
12.44527508;12.48763085
12.3877042;12.73073025
12.52517581;12.29131125
12.36561054;12.61052546
12.36874014;12.26684408
12.4226768;12.53498521
12.60796564;12.2189523
12.50125876;12.34877186
12.48794377;12.54882007
12.44410186;12.63130066
12.49693943;12.61462268
12.48519787;12.19178513
12.52917001;12.44488352
12.47581456;12.39432864
12.44638145;12.38582196
12.54646827;12.64260087
12.46372597;12.62187502
12.49077145;12.50183192
12.55556685;12.54630483
12.77171213;12.11456235
12.62464037;12.11130204
12.42616625;12.21280739
12.52673407;12.56305771
12.45959894;12.55214509
12.45376044;12.59497261
12.46449065;12.4434438
12.562296;12.32457401
12.65999758;12.25138274
12.5721114;12.45282518
12.63022024;12.44667861
12.47688884;12.60218875
12.66284312;12.38333743
12.59297479;12.65683851
12.59722496;12.45194816
12.49310907;12.31615723
12.59632252;12.37784827
12.70494072;12.5415549
12.66304318;12.25009867
12.63629356;12.56487536
12.58264619;12.42114463
12.47297392;12.40883917
12.44819198;12.37291434
12.59788154;12.69161099
12.3222595;12.58199117
12.37749344;12.36106291
12.58163248;12.43221343
12.53502258;12.32072565
12.43764407;12.29061047
12.63541348;12.27785191
12.58909194;12.56895318
12.55767435;12.53452655
12.47431191;12.3999904
12.2870915;12.17347375
12.58152746;12.06411307
12.55699053;12.4969954
12.37811151;12.32029624
12.45957568;12.50828324
12.33078806;12.62179353
12.57333125;12.3168048
12.79387245;12.48280106
12.5583665;12.45103366
12.47598211;12.71735607
12.52978981;12.44523238
12.56694424;12.20735966
12.55512706;12.52615968
12.31287903;12.59559653
12.45962043;12.40785239
12.51090299;12.41038763
12.43221386;12.24689539
12.42582312;12.42669322
12.60978407;12.56278754
12.50387741;12.51019422
12.30928595;12.46195528
12.48786907;12.40769418
12.41213439;12.62193627
12.4897345;12.51302164
12.51120544;12.44114987
12.59313945;12.35720061
12.56611967;12.30162657
12.53967193;12.41263181
12.6048834;12.45016677
12.45478943;12.44813696
12.62275635;12.70183409
12.57581334;12.37316716
12.53759742;12.56685728
12.60792866;12.58630714
12.46605553;12.45207799
12.52344182;12.36732827
12.45994848;12.56440668
12.65865318;12.2075655
12.54537108;12.52353097
12.41797245;12.4473471
12.68731278;12.62954823
12.47700396;12.6502988
12.71209449;12.41093446
12.52653529;12.42961736
12.49792774;12.59448592
12.57769517;12.42276238
12.54581699;12.39041368
12.4436306;12.4632664
12.54555016;12.36784576
12.33597845;12.46348072
12.51137886;12.27447569
12.6309992;12.51714118
12.45347079;12.0802737
12.40977181;12.47193183
12.52141412;12.27004909
12.44399169;12.43509558
12.44347016;12.70235104
12.48882721;12.13269106
12.7066479;12.42379158
12.48168416;12.63885215
12.55636328;12.68472926
12.42472057;12.49987837
12.52450922;12.54236008
12.505552;12.46667447
12.57793073;12.50447415
12.48722504;12.29005858
12.29503246;12.25550238
12.52824344;12.52540093
12.48984014;12.61968569
12.42570385;12.54291765
12.65577592;12.4045725
12.55260824;12.63589387
12.54302159;12.33455005
12.53207854;12.48149469
12.54272239;12.63381071
12.64737632;12.64092365
12.49923309;12.07336334
12.29546381;12.56878985
12.38709872;12.36318506
12.41432338;12.76872482
12.5206516;12.51526875
12.47202801;12.56398107
12.69615382;12.53354845
12.53181028;12.22612448
12.32594074;12.62834563
12.57767673;12.62554842
12.54728186;12.3416546
12.53737386;12.25961045
12.51204282;12.47077207
12.55951417;12.33039748
12.44549485;12.5971272
12.52611989;12.44156282
12.68303715;12.47710382
12.33116789;12.58883569
12.51763336;12.78777036
12.41236162;12.47686179
12.53965651;12.43051163
12.79042939;12.44671966
12.41607063;12.67773497
12.61322079;12.31349903
12.59839999;12.32222406
12.48031607;12.6733217
12.57076499;12.56091491
12.50524389;12.59865693
12.32562607;12.28430057
12.39977031;12.54186056
12.53346933;12.31710519
12.38634952;12.27439792
12.64888082;12.59038719
12.53401779;12.20837116
12.43368398;12.40101254
12.61392792;12.53333049
12.61975533;12.43478223
12.52081371;12.48679005
12.52942708;12.40584761
12.6919445;12.40011553
12.39303463;12.17935283
12.5621409;12.3525421
12.55002549;12.68530835
12.55664347;12.3922706
12.55476856;12.12873589
12.54275608;12.56085257
12.65418456;12.44026971
12.37252208;12.35949272
12.46521834;12.33132421
12.5905467;12.37538067
12.4634125;12.12279654
12.39596801;12.38274192
12.368794;12.58081852
12.40989409;12.44249961
12.4689219;12.22890695
12.5288935;12.33336999
12.72045194;12.40683015
12.52774708;12.75007877
12.67063131;12.52560756
12.38084703;12.49150862
12.40561598;12.4904263
12.56824558;12.74305406
12.4176707;12.43220784
12.63817532;12.71111218
12.5992734;12.5535336
12.49089428;12.53821612
12.45838211;12.26889251
12.55798911;12.550274
12.62828435;12.39007799
12.43199286;12.62209522
12.60733397;12.44865968
12.55825672;12.3889403
12.58290556;12.52885698
12.53877854;12.4489242
12.41294511;12.51988634
12.46409888;12.75791106
12.52637667;12.7564859
12.44541998;12.31942374
12.4264277;12.61193364
12.66039062;12.36776947
12.52574667;12.502407
12.48932944;12.29088148
12.49851982;12.55589981
12.38503624;12.5570776
12.50047704;12.49523983
12.60099214;12.60694171
12.53495882;12.30060979
12.47527237;12.55186547
12.44028687;12.39489613
12.3442401;12.53579312
12.60957636;12.42066605
12.47082058;12.63632411
12.60219081;12.46325618
12.33463967;12.54784734
12.55746964;12.61066936
12.84102544;12.50443158
12.54299845;12.69275198
12.50283539;12.32761284
12.47731159;12.56653247
12.59244788;12.23328236
12.35964138;12.50296131
12.48952035;12.73125754
12.70584434;12.39399483
12.37663323;12.44369017
12.28494228;12.25951559
12.39438364;12.47843028
12.55064008;12.46083625
12.61403515;12.30539354
12.44561443;12.32479812
12.46652826;12.54422858
12.35036388;12.66715075
12.63632202;12.67717926
12.62851279;12.81747891
12.41280815;12.24578608
12.44832481;12.21624527
12.28301784;12.14931441
12.56277758;12.63845208
12.48890779;12.68689705
12.32350372;12.47003322
12.33403323;12.41762658
12.33524795;12.64635831
12.4625697;12.4254493
12.53234634;12.30887838
12.43427674;12.28522337
12.56202255;12.25828238
12.62550861;12.54286835
12.44465311;12.38828207
12.41251453;12.44409208
12.38484335;12.56193831
12.46966879;12.37703482
12.5242277;12.36737696
12.60130666;12.44365714
12.49326166;12.5522568
12.67243181;12.50741918
12.51539261;12.37555243
12.62646249;12.54077477
12.43660571;12.72967391
12.44202335;12.36261252
12.35929443;12.54115283
12.40774989;12.6916776
12.36254672;12.64433278
12.51726403;12.77459273
12.47480415;12.41461932
12.52925776;12.58122813
12.58413586;12.72303999
12.65565572;12.5946613
12.55840585;12.48026591
12.36000519;12.24330877
12.49096439;12.38223855
12.28510303;12.49508612
12.61520976;12.48742827
12.42979238;12.42150248
12.54685955;12.14650845
12.55151202;12.45364731
12.53287292;12.35954797
12.56247999;12.65534322
12.73392149;12.41981936
12.4643188;12.37281388
12.58256808;12.66856827
12.48533329;12.14358236
12.40565719;12.61718599
12.6744557;12.64407753
12.52666481;12.47140987
12.48529192;12.57912949
12.55507193;12.48853262
12.62338525;12.29048828
12.39189505;12.49913795
12.41964778;12.89285921
12.65988703;12.42297669
12.54068503;12.42214426
12.46578176;12.48269018
12.52103185;12.54366744
12.47565921;12.29086553
12.37837717;12.64823018
12.52983812;12.66511412
12.55991425;12.47134818
12.6463371;12.53659924
12.71071933;12.29556406
12.4083197;12.15438039
12.5265952;12.25485564
12.43781531;12.64082701
12.44658117;12.56330366
12.49393584;12.50001461
12.46209693;12.17555616
12.62040598;12.54174154
12.54071729;12.56618226
12.35268386;12.30960837
12.39290476;12.55354959
12.46572902;12.55712573
12.45427417;12.58422663
12.25540095;12.33501379
12.60834423;12.3337839
12.63751424;12.16737656
12.53601766;12.23098257
12.41768641;12.35821267
12.61210858;12.32402723
12.5579414;12.25480586
12.49461358;12.61743973
12.44022948;12.64122464
12.38715566;12.4103215
12.5581832;12.17138506
12.50668415;12.24265251
12.72751645;12.47466291
12.50292273;12.16536427
12.50659956;12.77098969
12.54288172;12.38547806
12.57276921;12.35981151
12.30104097;12.61193217
12.58834202;12.6040708
12.41283879;12.59362248
12.70278571;12.79126288
12.21829603;12.53185051
12.44419723;12.26091925
12.58167674;12.56368151
12.67473512;12.51204888
12.47781311;12.53547472
12.46612356;12.44355933
12.33878347;12.48690934
12.39789818;12.70534645
12.53612258;12.54089523
12.57353497;12.36450521
12.54665445;12.51451869
12.6672132;12.64943237
12.3930851;12.13730116
12.37942032;12.25381941
12.37319455;12.69276523
12.49954458;12.38687317
12.44690373;12.56404805
12.34051983;12.19620939
12.72007798;12.63900591
12.38508534;12.38663048
12.59283565;12.41422017
12.68846825;12.42397043
12.26353749;12.58253528
12.70860992;12.34558174
12.53068243;12.408331
12.47562242;12.43929641
12.56980386;12.32213517
12.41888759;12.17307358
12.55437356;12.70276818
12.50415261;12.15733872
12.38009054;12.37343067
12.35717783;12.3278497
12.36837032;12.38226946
12.52069724;12.24794266
12.56842973;12.1796752
12.42858788;12.68298765
12.23925772;12.50019532
12.36794319;12.42157856
12.46486402;12.4513867
12.44510729;12.64991659
12.49970686;12.29859324
12.48545992;12.43142417
12.52483907;12.6191198
12.4142831;12.47556747
12.58134067;12.09750906
12.6115938;12.35763098
12.4071002;12.61364611
12.49009428;12.54037896
12.5178235;12.57387267
12.51307886;12.32526961
12.50639208;12.1398328
12.62961494;12.5308977
12.44815779;12.2797458
12.69437267;12.6239584
12.29868687;12.27417481
12.63801154;12.51121547
12.38995063;12.27987274
12.4636612;12.26353017
12.65060559;12.17286858
12.55153345;12.43401699
12.58044444;12.31767754
12.4526972;12.52206045
12.45072175;12.38420844
12.65782732;12.37729513
12.59612545;12.34135461
12.44589114;12.58995681
12.55969687;12.65356619
12.59067523;12.46796161
12.54870616;12.20982095
12.35003565;12.58972891
12.54330371;12.33196499
12.67424812;12.22078761
12.45613344;12.67133555
12.51182596;12.30273468
12.58607995;12.5110649
12.52322348;12.3004651
12.490376;12.34655578
12.45498933;12.33003041
12.37944312;12.19545988
12.77861521;12.45371403
12.45575907;12.41772149
12.4601187;12.69624496
12.5388369;12.37922919
12.3624518;12.64762296
12.41714825;12.49895552
12.5177291;12.62684157
12.38753749;12.18939956
12.38049501;12.55919425
12.47221221;12.46477194
12.54498666;12.57509213
12.49472174;12.4108085
12.56656085;12.24762077
12.54104972;12.64887015
12.57474577;12.43347569
12.59314648;12.18506991
12.32119599;12.6879552
12.52368196;12.25395301
12.58455528;12.39052728
12.48552732;12.75908502
12.55235672;12.51067699
12.58159042;12.4654464
12.45601144;12.76423396
12.49739119;12.58224024
12.57012343;12.42305623
12.4541423;12.40743084
12.49822493;12.37915605
12.54385804;12.28606061
12.49762888;12.35633428
