Zeit;Hoehe;Winkelgeschwindigkeit
1.530000000000000071e+01;7.383204825634719271e+01;4.857984225002431322e-01
1.532000000000000028e+01;7.418107368540661639e+01;4.744757645819309699e-01
1.533999999999999986e+01;7.573299266467138580e+01;4.597895617301364091e-01
1.535999999999999943e+01;7.506946597306735214e+01;4.644403648489003333e-01
1.538000000000000078e+01;7.456580209898454825e+01;4.804387024353134472e-01
1.540000000000000036e+01;7.512869149864087603e+01;4.754834444484031808e-01
1.541999999999999993e+01;7.544205381255383713e+01;4.684196498670003539e-01
1.543999999999999950e+01;7.499068888039174396e+01;4.759890186530958411e-01
1.546000000000000085e+01;7.440529583028261129e+01;4.728392635323758753e-01
1.548000000000000043e+01;7.487167872393814605e+01;4.618206881884645565e-01
1.550000000000000000e+01;7.438617455281061552e+01;4.612906533720039226e-01
1.551999999999999957e+01;7.398108406838822759e+01;4.507382499935576603e-01
1.554000000000000092e+01;7.611998252752813698e+01;4.372822627249531857e-01
1.556000000000000050e+01;7.420791575617586489e+01;4.686616109281518394e-01
1.558000000000000007e+01;7.477571856056108857e+01;4.654186218398861929e-01
1.559999999999999964e+01;7.300177982952175171e+01;4.498061963511687522e-01
1.562000000000000099e+01;7.499946337736622581e+01;4.390364533462664531e-01
1.564000000000000057e+01;7.516060857761428338e+01;4.513573413696824743e-01
1.566000000000000014e+01;7.603614881886332455e+01;4.465299195470667781e-01
1.567999999999999972e+01;7.538769860153742286e+01;4.544287411167064472e-01
1.570000000000000107e+01;7.475264640409798744e+01;4.105458046969322483e-01
1.572000000000000064e+01;7.209679101977845050e+01;4.088481981699374490e-01
1.574000000000000021e+01;7.603336942017376998e+01;4.314816016919646446e-01
1.575999999999999979e+01;7.502383245029542991e+01;4.432809906124672850e-01
1.578000000000000114e+01;7.445757568023442730e+01;4.072201643513125302e-01
1.580000000000000071e+01;7.480460141908292826e+01;4.155863669557048889e-01
1.582000000000000028e+01;7.476474844701571953e+01;4.080031381681117897e-01
1.583999999999999986e+01;7.568484961418440093e+01;4.281669891898136071e-01
1.586000000000000121e+01;7.617567059003724239e+01;3.921539334501604745e-01
1.588000000000000078e+01;7.354983412850430113e+01;4.083856877131021856e-01
1.590000000000000036e+01;7.683925868480046972e+01;3.945532923897539512e-01
1.591999999999999993e+01;7.432401622329052771e+01;3.892420053243865197e-01
1.593999999999999950e+01;7.394299226337339803e+01;4.079709073374720996e-01
1.596000000000000085e+01;7.426608757646982895e+01;3.750375926163450613e-01
1.598000000000000043e+01;7.505215714658669413e+01;3.632011649856339841e-01
1.600000000000000000e+01;7.438380339721699386e+01;3.740248121461825503e-01
1.601999999999999957e+01;7.601043844798583393e+01;3.682632778323953748e-01
1.603999999999999915e+01;7.498211674092682699e+01;3.635020081596544439e-01
1.605999999999999872e+01;7.296664876643514219e+01;3.439744162098783975e-01
1.608000000000000185e+01;7.493599526611859574e+01;3.749050845291825862e-01
1.610000000000000142e+01;7.452592198254887990e+01;3.500097593055240264e-01
1.612000000000000099e+01;7.684245172356891374e+01;3.409737762620105861e-01
1.614000000000000057e+01;7.569136817822329988e+01;3.235659794662686939e-01
1.616000000000000014e+01;7.620135374204880918e+01;3.413511769681324970e-01
1.617999999999999972e+01;7.545606578190133007e+01;3.316262391366571194e-01
1.619999999999999929e+01;7.448949723301811332e+01;3.249993066811578402e-01
1.621999999999999886e+01;7.345424547269166737e+01;3.266093609818729315e-01
1.624000000000000199e+01;7.507402800195592363e+01;3.066574893116327249e-01
1.626000000000000156e+01;7.377826361185337589e+01;2.818567174256726982e-01
1.628000000000000114e+01;7.605852032931120732e+01;2.981904144762456688e-01
1.630000000000000071e+01;7.537559218766631375e+01;2.900701131708856018e-01
1.632000000000000028e+01;7.537557041000475522e+01;2.971975470290707522e-01
1.633999999999999986e+01;7.359994723714791576e+01;2.772472776133175776e-01
1.635999999999999943e+01;7.360717729409773824e+01;3.068037929791687657e-01
1.637999999999999901e+01;7.479722847809387076e+01;2.790565599345494752e-01
1.639999999999999858e+01;7.493168029634941263e+01;2.785745917626182844e-01
1.642000000000000171e+01;7.498658115230503540e+01;2.742391140743027367e-01
1.644000000000000128e+01;7.583937751713180830e+01;2.590365429266882069e-01
1.646000000000000085e+01;7.532034661258769859e+01;2.564142366518271654e-01
1.648000000000000043e+01;7.459003903504878963e+01;2.625291518313631611e-01
1.650000000000000000e+01;7.436678778329917350e+01;2.609287381861571387e-01
1.651999999999999957e+01;7.559908435089911904e+01;2.479052000700572023e-01
1.653999999999999915e+01;7.575101829330411363e+01;2.113938845191355720e-01
1.655999999999999872e+01;7.484688223140821606e+01;2.273585818161831806e-01
1.658000000000000185e+01;7.531886228421493001e+01;2.356557674511402245e-01
1.660000000000000142e+01;7.455016470151733188e+01;2.309201920103219063e-01
1.662000000000000099e+01;7.471310428623952760e+01;2.212589170203177746e-01
1.664000000000000057e+01;7.446491442452048659e+01;2.149739763951469818e-01
1.666000000000000014e+01;7.411460388489246043e+01;2.100529046669895317e-01
1.667999999999999972e+01;7.539794578648121615e+01;1.940572579059544056e-01
1.669999999999999929e+01;7.626098235785403290e+01;1.866213778987526606e-01
1.671999999999999886e+01;7.618412227446515317e+01;1.954854786333226069e-01
1.674000000000000199e+01;7.365763967706094206e+01;2.009166466325437994e-01
1.676000000000000156e+01;7.424818562348254147e+01;1.799095207228108007e-01
1.678000000000000114e+01;7.683210966663379793e+01;1.690083873124770819e-01
1.680000000000000071e+01;7.549757025062385196e+01;1.639379416059061623e-01
1.682000000000000028e+01;7.541105013785158917e+01;1.519104897676797905e-01
1.683999999999999986e+01;7.500772444245401971e+01;1.730186280564779411e-01
1.685999999999999943e+01;7.340308041828927799e+01;1.497079310587169643e-01
1.687999999999999901e+01;7.511057270551557963e+01;1.668590578668157631e-01
1.689999999999999858e+01;7.617045501435885058e+01;1.520155114783906802e-01
1.692000000000000171e+01;7.591109798610139592e+01;1.482577073432438108e-01
1.694000000000000128e+01;7.559487810687953413e+01;1.279487709064115464e-01
1.696000000000000085e+01;7.307947876418523947e+01;1.297106583404110114e-01
1.698000000000000043e+01;7.419738438526772484e+01;1.356283974710911222e-01
1.700000000000000000e+01;7.562757900763625685e+01;1.198396868073687282e-01
1.701999999999999957e+01;7.487018977272926179e+01;1.156598854904928309e-01
1.703999999999999915e+01;7.571599588907992029e+01;1.069769177814463568e-01
1.705999999999999872e+01;7.437387973245327544e+01;1.074940251803838398e-01
1.708000000000000185e+01;7.476983141470360295e+01;8.842731698022325559e-02
1.710000000000000142e+01;7.604159937902289812e+01;1.026948264480698758e-01
1.712000000000000099e+01;7.470308758682693906e+01;9.770668989621870970e-02
1.714000000000000057e+01;7.425024323674688276e+01;7.104834682569546866e-02
1.716000000000000014e+01;7.636430312263659914e+01;1.002711809225283329e-01
1.717999999999999972e+01;7.321396420698280849e+01;8.516904925044964381e-02
1.719999999999999929e+01;7.422284573807461072e+01;6.885284030961835722e-02
1.721999999999999886e+01;7.520125547326033200e+01;7.635399554683557077e-02
1.724000000000000199e+01;7.284714344190840052e+01;8.440305013739261841e-02
1.726000000000000156e+01;7.341286826056105497e+01;8.167881979807745108e-02
1.728000000000000114e+01;7.640512199964217643e+01;8.820795493943490995e-02
1.730000000000000071e+01;7.375030435541847851e+01;4.830992833218297061e-02
1.732000000000000028e+01;7.479438861625162360e+01;6.312073350768880597e-02
1.733999999999999986e+01;7.416946199828714725e+01;4.764268174077504470e-02
1.735999999999999943e+01;7.519705213825560008e+01;4.743303705776577561e-02
1.737999999999999901e+01;7.520153244832496853e+01;4.863652907771683076e-02
1.740000000000000213e+01;7.375511747542479668e+01;4.645995449274539779e-02
1.742000000000000171e+01;7.588675588517780568e+01;5.353580087120543562e-02
1.744000000000000128e+01;7.583905864996060586e+01;3.477355883879570259e-02
1.746000000000000085e+01;7.587752037988013853e+01;4.070137966869649682e-02
1.748000000000000043e+01;7.586455917348811795e+01;4.294037914967526598e-02
1.750000000000000000e+01;7.523573201684766332e+01;2.374449460891594685e-02
1.751999999999999957e+01;7.727409775943002046e+01;3.124002893709283690e-02
1.753999999999999915e+01;7.425093500245712619e+01;2.590690577901276145e-02
1.755999999999999872e+01;7.440237694549719549e+01;2.518924995381344178e-02
1.758000000000000185e+01;7.551942239400483459e+01;3.178506747534903115e-02
1.760000000000000142e+01;7.540308518571897878e+01;3.078639294459970671e-02
1.762000000000000099e+01;7.474317440747802266e+01;2.690336868382799118e-02
1.764000000000000057e+01;7.441805642181049052e+01;1.500099407747450264e-02
1.766000000000000014e+01;7.475448575872941603e+01;2.727624829258579187e-02
1.767999999999999972e+01;7.562807305722603246e+01;6.119724777664514379e-03
1.769999999999999929e+01;7.448271677576511252e+01;1.731755329752771022e-02
1.771999999999999886e+01;7.320621601533142098e+01;2.014905800616010462e-02
1.774000000000000199e+01;7.486226023756394454e+01;1.043850160460665748e-02
1.776000000000000156e+01;7.439846961279967275e+01;1.753152594462526262e-02
1.778000000000000114e+01;7.238746916562597278e+01;1.568081661696542339e-02
1.780000000000000071e+01;7.658237693303500748e+01;1.846784530152717485e-02
1.782000000000000028e+01;7.521207847870455510e+01;2.043964437214224050e-02
1.783999999999999986e+01;7.587928014966551871e+01;1.490928406090118695e-02
1.785999999999999943e+01;7.403435176528448380e+01;6.803448771236534839e-03
1.787999999999999901e+01;7.533257185825152646e+01;2.177673678926724931e-03
1.790000000000000213e+01;7.402294093788353280e+01;-8.374509087187941361e-03
1.792000000000000171e+01;7.412818296662292994e+01;-1.017609790543538666e-03
1.794000000000000128e+01;7.433643687495008123e+01;-1.191525173426625887e-02
1.796000000000000085e+01;7.493512469954619348e+01;-7.415160899558252174e-03
1.798000000000000043e+01;7.453775156950150915e+01;-1.929178936203780875e-03
1.800000000000000000e+01;7.650011388052469385e+01;-2.473436545942585968e-02
1.801999999999999957e+01;7.573029513918433508e+01;1.302191283047882120e-02
1.803999999999999915e+01;7.487173453275508450e+01;-6.628353381304644132e-03
1.805999999999999872e+01;7.484705839083675016e+01;-9.287009007138450570e-04
1.808000000000000185e+01;7.418843953781458822e+01;4.275456694006622531e-03
1.810000000000000142e+01;7.454819238306296825e+01;1.279508323918500563e-02
1.812000000000000099e+01;7.434855586710064301e+01;1.140857483690320591e-02
1.814000000000000057e+01;7.408947558061342420e+01;2.374874208077387347e-02
1.816000000000000014e+01;7.477178084436791039e+01;6.785375694546518996e-03
1.817999999999999972e+01;7.472712870013981501e+01;-7.664040732759088217e-03
1.819999999999999929e+01;7.512330442001832864e+01;-6.663311408115406807e-03
1.821999999999999886e+01;7.178152673363526048e+01;-1.244618808314628712e-02
1.824000000000000199e+01;7.380461097252573666e+01;7.161964870422659994e-03
1.826000000000000156e+01;7.214339476611274904e+01;-1.340647977294173038e-03
1.828000000000000114e+01;7.178772301106829445e+01;1.971022968483308879e-02
1.830000000000000071e+01;7.336104465341819036e+01;2.088987475457865228e-02
1.832000000000000028e+01;7.399035968903194771e+01;1.151287083933879782e-02
1.833999999999999986e+01;7.405513937702306748e+01;3.043511893549159797e-02
1.835999999999999943e+01;7.307722996528013937e+01;2.132689176844371204e-02
1.837999999999999901e+01;7.229010242144762799e+01;9.205307520166253199e-05
1.840000000000000213e+01;7.287903206773604836e+01;3.601405232147733559e-02
1.842000000000000171e+01;7.205637522364376935e+01;1.366183217906044578e-02
1.844000000000000128e+01;7.321208348736173832e+01;3.118861645353422293e-02
1.846000000000000085e+01;7.268163100932531506e+01;3.395597342937978214e-02
1.848000000000000043e+01;7.213436013387908474e+01;3.901098796986425532e-02
1.850000000000000000e+01;7.180441874373464373e+01;2.027964651263299001e-02
1.851999999999999957e+01;7.187294155842802468e+01;3.295790040537736887e-02
1.853999999999999915e+01;7.056407520029002001e+01;4.252125112539981849e-02
1.855999999999999872e+01;7.119686026616652441e+01;2.502583557769586659e-02
1.858000000000000185e+01;6.772389579811077454e+01;3.673668235666860404e-02
1.860000000000000142e+01;7.009695225598305512e+01;6.191216794171264942e-02
1.862000000000000099e+01;7.039727614085347795e+01;3.042963676062034745e-02
1.864000000000000057e+01;7.102195896171362222e+01;3.568255222718959285e-02
1.866000000000000014e+01;6.970860874570645649e+01;4.408772597058005505e-02
1.867999999999999972e+01;7.029322714157807184e+01;5.833905413373446230e-02
1.869999999999999929e+01;7.149255219500537351e+01;3.676238835605491473e-02
1.871999999999999886e+01;7.059628741224406667e+01;7.084616292274346916e-02
1.874000000000000199e+01;7.086606753910783141e+01;7.063016921822144745e-02
1.876000000000000156e+01;6.965951060181869536e+01;8.186385202458461297e-02
1.878000000000000114e+01;7.133872506603451313e+01;9.721848286270712292e-02
1.880000000000000071e+01;7.150890664136900909e+01;8.826130196369043335e-02
1.882000000000000028e+01;7.059476809284005583e+01;9.212520038652077803e-02
1.883999999999999986e+01;7.029688469285288477e+01;9.759830817842327089e-02
1.885999999999999943e+01;6.897409423067939827e+01;1.057723972016004765e-01
1.887999999999999901e+01;6.992645714562974035e+01;1.026856065324763673e-01
1.890000000000000213e+01;6.999395102069105690e+01;1.167626645503504618e-01
1.892000000000000171e+01;6.943611217878918751e+01;1.139754154372827344e-01
1.894000000000000128e+01;6.902591057241593830e+01;9.899113148927088379e-02
1.896000000000000085e+01;6.784617274435626655e+01;1.115283499561489644e-01
1.898000000000000043e+01;6.780464239045268471e+01;1.226210166625397446e-01
1.900000000000000000e+01;6.861539009483192331e+01;1.302328644068597718e-01
1.901999999999999957e+01;6.774217389083403873e+01;1.385205593478811836e-01
1.903999999999999915e+01;6.926939493161873429e+01;1.203930201989730775e-01
1.905999999999999872e+01;6.881584098051139620e+01;1.347385960611549860e-01
1.908000000000000185e+01;7.018871323489294412e+01;1.556044507608670413e-01
1.910000000000000142e+01;6.835662261044518573e+01;1.422163892509256400e-01
1.912000000000000099e+01;6.597726082471344000e+01;1.383522365644120899e-01
1.914000000000000057e+01;6.801713889775206212e+01;1.611858605101846587e-01
1.916000000000000014e+01;6.723669071394810715e+01;1.662349246676978198e-01
1.917999999999999972e+01;6.885431950026277548e+01;1.575020706589571051e-01
1.919999999999999929e+01;6.855661755400319635e+01;1.693106742527239195e-01
1.921999999999999886e+01;6.637577345404100981e+01;1.717282538764757505e-01
1.924000000000000199e+01;6.762690996255946629e+01;1.858312821334136000e-01
1.926000000000000156e+01;6.843809777787930670e+01;2.093403088558574987e-01
1.928000000000000114e+01;6.501614752406521802e+01;1.922533603199792773e-01
1.930000000000000071e+01;6.631087333563525021e+01;1.908268943385902361e-01
1.932000000000000028e+01;6.664546001359271088e+01;2.065085673947132661e-01
1.933999999999999986e+01;6.546990231446838493e+01;2.091978921711870054e-01
1.935999999999999943e+01;6.623643323611543110e+01;2.125495528375618004e-01
1.937999999999999901e+01;6.636972273887145946e+01;1.930578989481335495e-01
1.940000000000000213e+01;6.673029549867419519e+01;2.357212521203767008e-01
1.942000000000000171e+01;6.529772351172049127e+01;2.372202589458428656e-01
1.944000000000000128e+01;6.571827194395871174e+01;2.296792013698297497e-01
1.946000000000000085e+01;6.671093536031285964e+01;2.244116724393776241e-01
1.948000000000000043e+01;6.644523050685219800e+01;2.566912363455879920e-01
1.950000000000000000e+01;6.525255309291357264e+01;2.548590954918982243e-01
1.951999999999999957e+01;6.596964453383168348e+01;2.609327585718738685e-01
1.953999999999999915e+01;6.575463896404251329e+01;2.501876452204810919e-01
1.955999999999999872e+01;6.545385167553921235e+01;2.733408107505025941e-01
1.958000000000000185e+01;6.655332508835788019e+01;2.740600808834344204e-01
1.960000000000000142e+01;6.544915089549786558e+01;2.660564246411338263e-01
1.962000000000000099e+01;6.546624704743449286e+01;2.782577509976860708e-01
1.964000000000000057e+01;6.353421562076879781e+01;2.817133870127065398e-01
1.966000000000000014e+01;6.478385557417584550e+01;3.216250783588728845e-01
1.967999999999999972e+01;6.433951290906841791e+01;3.032261994830436347e-01
1.969999999999999929e+01;6.160835102933175023e+01;3.034200235162487491e-01
1.971999999999999886e+01;6.364701222431298788e+01;3.122290151877064046e-01
1.974000000000000199e+01;6.283538834807942663e+01;3.112740801063690887e-01
1.976000000000000156e+01;6.293460944002332980e+01;3.267385558162125281e-01
1.978000000000000114e+01;6.248380519329875682e+01;3.276704660387361745e-01
1.980000000000000071e+01;6.545145035003092460e+01;3.187049937650593967e-01
1.982000000000000028e+01;6.399831488337638774e+01;3.549277472379482878e-01
1.983999999999999986e+01;6.247158342609916559e+01;3.365116403759564334e-01
1.985999999999999943e+01;6.353395968815953410e+01;3.422475398081759601e-01
1.987999999999999901e+01;6.205137597985611819e+01;3.425260240990470884e-01
1.990000000000000213e+01;6.287232178900440971e+01;3.472332244374362054e-01
1.992000000000000171e+01;6.391186560472801403e+01;3.510968534214096159e-01
1.994000000000000128e+01;6.410729416300621608e+01;3.696187757260404050e-01
1.996000000000000085e+01;6.165707995682814868e+01;3.747993858570599079e-01
1.998000000000000043e+01;6.351929027226557878e+01;3.709309031798684320e-01
2.000000000000000000e+01;6.234264755834995242e+01;3.637527242552199280e-01
2.001999999999999957e+01;6.222857505419620594e+01;3.917580204596900484e-01
2.003999999999999915e+01;6.272449761287988679e+01;4.049518856767006514e-01
2.005999999999999872e+01;6.152618979042696168e+01;3.737711142435093947e-01
2.008000000000000185e+01;6.297351542940224078e+01;3.731619263866226555e-01
2.010000000000000142e+01;6.161075502885073263e+01;3.918028834062672883e-01
2.012000000000000099e+01;6.326648525124326738e+01;3.993171006003436441e-01
2.014000000000000057e+01;6.254952376631315758e+01;4.237117059555883802e-01
2.016000000000000014e+01;6.194370299577941097e+01;4.080971774016174392e-01
2.017999999999999972e+01;5.996168280481856527e+01;4.003156725889399081e-01
2.019999999999999929e+01;6.148737241376108642e+01;4.225661015509805662e-01
2.021999999999999886e+01;6.018471453947339000e+01;4.217922078101148942e-01
2.024000000000000199e+01;6.163325773342369729e+01;4.144218994919440235e-01
2.026000000000000156e+01;5.891321426417907503e+01;4.294394046204529913e-01
2.028000000000000114e+01;6.104918409252356781e+01;4.323042079508250812e-01
2.030000000000000071e+01;6.076242910721769164e+01;4.428011535620743344e-01
2.032000000000000028e+01;5.948897112956409927e+01;4.276153275580834578e-01
2.033999999999999986e+01;6.114631137167802422e+01;4.387757658901557112e-01
2.035999999999999943e+01;5.867723312104587308e+01;4.394636072322619658e-01
2.037999999999999901e+01;5.903464288979444774e+01;4.471902087865017861e-01
2.040000000000000213e+01;6.041578870875268592e+01;4.623890423148449558e-01
2.042000000000000171e+01;6.044366242023077263e+01;4.667503935272350746e-01
2.044000000000000128e+01;6.049088575057616879e+01;4.741394621843733059e-01
2.046000000000000085e+01;6.048967028595830442e+01;4.660167726469928162e-01
2.048000000000000043e+01;5.882170391376453722e+01;4.674858163396053423e-01
2.050000000000000000e+01;5.941165428859510200e+01;4.594087400040863800e-01
2.051999999999999957e+01;5.790079478769376209e+01;4.705471688667207109e-01
2.053999999999999915e+01;5.878953346381659628e+01;4.664635868813064024e-01
2.055999999999999872e+01;5.981777908169353708e+01;4.623534756717110894e-01
2.058000000000000185e+01;5.997000157080970695e+01;4.636916706401680299e-01
2.060000000000000142e+01;5.795953558760709257e+01;4.811617536264414796e-01
2.062000000000000099e+01;5.790999124835214928e+01;4.877990142683096830e-01
2.064000000000000057e+01;5.822491944593154756e+01;4.829235706398015693e-01
2.066000000000000014e+01;5.734484823055177571e+01;4.892611732770971167e-01
2.067999999999999972e+01;5.765626749536457396e+01;5.047192679723246922e-01
2.069999999999999929e+01;5.847313738269363625e+01;4.667673273303283299e-01
2.071999999999999886e+01;5.741634567684853607e+01;5.123419026742265237e-01
2.074000000000000199e+01;5.611116780311698449e+01;4.817732042971947237e-01
2.076000000000000156e+01;5.769456244591098937e+01;4.988621609865995787e-01
2.078000000000000114e+01;5.891919392654704524e+01;5.090840352395284985e-01
2.080000000000000071e+01;5.621489002226876863e+01;5.132415787996345014e-01
2.082000000000000028e+01;5.731635582933441952e+01;5.022481844127915096e-01
2.083999999999999986e+01;5.651636161996306384e+01;4.992457767467664564e-01
2.085999999999999943e+01;5.934691670891938742e+01;4.963769181376939676e-01
2.087999999999999901e+01;5.612369929713584327e+01;4.936396603117003679e-01
2.090000000000000213e+01;5.653698344115162655e+01;4.910933270970818665e-01
2.092000000000000171e+01;5.706952609856021041e+01;4.891099565072872246e-01
2.094000000000000128e+01;5.777479255059292740e+01;4.861868847878194067e-01
2.096000000000000085e+01;5.678209029971314692e+01;5.034895256267278851e-01
2.098000000000000043e+01;5.718257391011000124e+01;4.906555976477855463e-01
2.100000000000000000e+01;5.571799787100355417e+01;4.998249756087118079e-01
2.101999999999999957e+01;5.578008727144884205e+01;5.071846070270025209e-01
2.103999999999999915e+01;5.513421741630482131e+01;5.187372278119438684e-01
2.105999999999999872e+01;5.618320752273578478e+01;4.974247744188743381e-01
2.108000000000000185e+01;5.378165965340169663e+01;5.140048142254518559e-01
2.110000000000000142e+01;5.410704280229730756e+01;5.111364369423764265e-01
2.112000000000000099e+01;5.527048872453617889e+01;4.883298878549989785e-01
2.114000000000000057e+01;5.596602433708205382e+01;5.211637270090410112e-01
2.116000000000000014e+01;5.571370555558225135e+01;5.154169364552996235e-01
2.117999999999999972e+01;5.453895564251477168e+01;4.784548837695808965e-01
2.119999999999999929e+01;5.446595034060895557e+01;5.022369578316748795e-01
2.121999999999999886e+01;5.493141913715628277e+01;5.027678270360096402e-01
2.124000000000000199e+01;5.532867339462385559e+01;5.032454014733644954e-01
2.126000000000000156e+01;5.661392055033530113e+01;4.949946143205696814e-01
2.128000000000000114e+01;5.331929147032516170e+01;4.803013221230377772e-01
2.130000000000000071e+01;5.350443469189449530e+01;4.816666438136236184e-01
2.132000000000000028e+01;5.385740661766469373e+01;4.903537936792382035e-01
2.133999999999999986e+01;5.496244783035491821e+01;4.798171292487464767e-01
2.135999999999999943e+01;5.602304285263847561e+01;4.772559417205812227e-01
2.137999999999999901e+01;5.475750736975412281e+01;4.740815036854870157e-01
2.140000000000000213e+01;5.163120218250437432e+01;4.898348690788477122e-01
2.142000000000000171e+01;5.223402045126695015e+01;4.678160597030506240e-01
2.144000000000000128e+01;5.448326251656767027e+01;4.646993224348665574e-01
2.146000000000000085e+01;5.298027324294699270e+01;4.655404109803692458e-01
2.148000000000000043e+01;5.206606654179412175e+01;4.876284458983023429e-01
2.150000000000000000e+01;5.359986471812986508e+01;4.792797921842866238e-01
2.151999999999999957e+01;5.347353866532024824e+01;4.778207710677755404e-01
2.153999999999999915e+01;5.163845393017921026e+01;4.687437013074937653e-01
2.155999999999999872e+01;5.379063009837091869e+01;4.689183066506531494e-01
2.158000000000000185e+01;5.244711669186141023e+01;4.505774878493068458e-01
2.160000000000000142e+01;5.467446104034345922e+01;4.588700260980496659e-01
2.162000000000000099e+01;5.294996005874619271e+01;4.601086650267148248e-01
2.164000000000000057e+01;5.332253216961721876e+01;4.654181037146610800e-01
2.166000000000000014e+01;5.177945491249599996e+01;4.472374092905216370e-01
2.167999999999999972e+01;5.351794478299651558e+01;4.208577151481641687e-01
2.169999999999999929e+01;5.275374476772619659e+01;4.306602761770615961e-01
2.171999999999999886e+01;4.996186427168731115e+01;4.357976590960037089e-01
2.174000000000000199e+01;5.190977975474976347e+01;4.240960569182745110e-01
2.176000000000000156e+01;4.911391957558788590e+01;4.332056981133838303e-01
2.178000000000000114e+01;5.089155521406462412e+01;4.378823616237680350e-01
2.180000000000000071e+01;5.103733130918734417e+01;4.137728781265843092e-01
2.182000000000000028e+01;5.083038950124571187e+01;4.019003691638887710e-01
2.183999999999999986e+01;4.966661198023990664e+01;4.168310764917856348e-01
2.185999999999999943e+01;5.036318465586107607e+01;4.162461435508204577e-01
2.187999999999999901e+01;5.061378212381987396e+01;4.046095034965787596e-01
2.190000000000000213e+01;5.023573300230425787e+01;4.152133447879010619e-01
2.192000000000000171e+01;5.104880490342151944e+01;3.895698155370703741e-01
2.194000000000000128e+01;4.953225885136492224e+01;4.029473173007367959e-01
2.196000000000000085e+01;4.957592976275661556e+01;3.776589654830395104e-01
2.198000000000000043e+01;5.055873883264605695e+01;3.841491144199377650e-01
2.200000000000000000e+01;5.073679032513864939e+01;3.827549206795367032e-01
2.201999999999999957e+01;4.910538142239887804e+01;3.598790243083973550e-01
2.203999999999999915e+01;4.871320589573787174e+01;3.585706674708986630e-01
2.205999999999999872e+01;4.861498810649690228e+01;3.634654081302476913e-01
2.208000000000000185e+01;4.904882844087315164e+01;3.730983599040900156e-01
2.210000000000000142e+01;5.020910379715110139e+01;3.432139363533176502e-01
2.212000000000000099e+01;4.901345324065664499e+01;3.447564945105429657e-01
2.214000000000000057e+01;4.886133058247345673e+01;3.419789543037826118e-01
2.216000000000000014e+01;4.879865101445172115e+01;3.447390342387418594e-01
2.217999999999999972e+01;4.756047561695239523e+01;3.450760372019245903e-01
2.219999999999999929e+01;4.921475990734734296e+01;3.104453276173209098e-01
2.221999999999999886e+01;4.805585961335145129e+01;3.230706821752942215e-01
2.224000000000000199e+01;4.785266347141730137e+01;3.094332645989630870e-01
2.226000000000000156e+01;4.852038328449398819e+01;3.096688171998485117e-01
2.228000000000000114e+01;4.911316982051727820e+01;3.195726089443827189e-01
2.230000000000000071e+01;4.864047057688932796e+01;3.200091806241301962e-01
2.232000000000000028e+01;4.858640472227332197e+01;2.961529307870310879e-01
2.233999999999999986e+01;4.630170695854096152e+01;3.174206152510994361e-01
2.235999999999999943e+01;4.819358774251458044e+01;2.880794940242762947e-01
2.237999999999999901e+01;4.650678678755236461e+01;2.785278713230625036e-01
2.240000000000000213e+01;4.686123358473709288e+01;2.789281026957008414e-01
2.242000000000000171e+01;4.819143549149838890e+01;2.588838643323790323e-01
2.244000000000000128e+01;4.731829514980483253e+01;2.602886094463288114e-01
2.246000000000000085e+01;4.736313559947889473e+01;2.596410360438628495e-01
2.248000000000000043e+01;4.681582274358147089e+01;2.557368012749594577e-01
2.250000000000000000e+01;4.802580425927365582e+01;2.522966008783082970e-01
2.251999999999999957e+01;4.643254063252371111e+01;2.407532936467932927e-01
2.253999999999999915e+01;4.716260229391769343e+01;2.478879023324521702e-01
2.255999999999999872e+01;4.827631833408456430e+01;2.441046386529011625e-01
2.258000000000000185e+01;4.731703424760424781e+01;2.376856193622201296e-01
2.260000000000000142e+01;4.634742902727926150e+01;2.039150114851007445e-01
2.262000000000000099e+01;4.548630251355891119e+01;2.150631705866579702e-01
2.264000000000000057e+01;4.542313547344358682e+01;2.138697041628638551e-01
2.266000000000000014e+01;4.432785966176049897e+01;2.012795724741609227e-01
2.267999999999999972e+01;4.387607936481606430e+01;2.115049345839565831e-01
2.269999999999999929e+01;4.694344585956449123e+01;1.984530344196911156e-01
2.271999999999999886e+01;4.454750062332171723e+01;1.857925937265421656e-01
2.274000000000000199e+01;4.666923269028569621e+01;1.852889938154314853e-01
2.276000000000000156e+01;4.265388656940378809e+01;1.945731039541526708e-01
2.278000000000000114e+01;4.537663897317959538e+01;1.715579431760851092e-01
2.280000000000000071e+01;4.250789929059018846e+01;1.757250686013354379e-01
2.282000000000000028e+01;4.551486124761890295e+01;1.529016238574417152e-01
2.283999999999999986e+01;4.388229849876184119e+01;1.674474590664754570e-01
2.285999999999999943e+01;4.542301980089818869e+01;1.667097718953299279e-01
2.287999999999999901e+01;4.539533874313750772e+01;1.626960260753766430e-01
2.290000000000000213e+01;4.628934177707457565e+01;1.432062492794397845e-01
2.292000000000000171e+01;4.367793774520885819e+01;1.467429643542978446e-01
2.294000000000000128e+01;4.415319374990006907e+01;1.386511156558768165e-01
2.296000000000000085e+01;4.258097815279307241e+01;1.290861008111338082e-01
2.298000000000000043e+01;4.448940286951249590e+01;1.235273029206041817e-01
2.300000000000000000e+01;4.283271369473003887e+01;1.305675204232003561e-01
2.301999999999999957e+01;4.517096433611997242e+01;1.302491306682506123e-01
